	id	text	label	confidence_pro	confidence_con	actual
2364	30376	Cappuccino i espresso na jedničku.	0	0.999	0.001	0
2365	30287	Některá nastavení je možné měnit i v pauze během praní.	1	0.018	0.982	0
2366	30328	Vleze se tam plný koš prádla.	1	0.007	0.993	0
2367	30750	Možnost naprogramovat zapnutí přístroje.	0	0.986	0.014	0
2368	32787	Omezený dosah je víc než vyvážený vysokým výkonem motoru.	1	0.003	0.997	1
2369	28850	Snadná manipulace - všechno krásně 'zaklapne'.	0	0.999	0.001	0
2370	35110	Dveře jdou ztuha otvírat.	1	0.003	0.997	1
2371	34694	Ale za tu cenu je to naprosto v pořádku.	1	0.010	0.990	1
2372	29465	Velmi praktické čištění kartáče technologie brushrollclean™.	0	0.998	0.002	0
2373	34577	Oproti 20 let starému stolnímu šlehači.	0	0.986	0.014	1
2374	32682	Ani není hladina vidět.	0	0.996	0.004	1
2375	33447	Dopravu a dodání do bytu jsem musel platit.	1	0.003	0.997	1
2376	33727	Hůř šlehá (i sníh) asi kvůli tomu.	1	0.010	0.990	1
2377	32895	Je poněkud slabá a lehce ohybatelná.	1	0.006	0.994	1
2378	32083	Nástavec s kartáčem v rukojeti.	0	0.992	0.008	0
2379	34609	Rachot a smrad ze startu.	1	0.005	0.995	1
2380	32796	Že nevydrží to co lahev a přístroj - ale čas ukáže.	1	0.005	0.995	1
2381	28846	Zatím jsem na žádnou nepřišla.	1	0.031	0.969	0
2382	31359	Malý a lehce skladný.	0	0.999	0.001	0
2383	30092	Při větší zátěži se hlučnost zvedne.	1	0.005	0.995	0
2384	30527	Takze nehrozi vytazeni a vyklopeni obsahu.	0	0.829	0.171	0
2385	32664	Často vypadává hadice u vysavače.	1	0.003	0.997	1
2386	34331	Vnější rozměry jako původní lednice aeg santo.	1	0.006	0.994	1
2387	33250	Malá nádoba na prach.	1	0.004	0.996	1
2388	32337	Super výrobek za nejnižší možnou cenu na trhu.	0	0.999	0.001	0
2389	35838	Je k dispozici program 3x máchání s odstřeďováním.	0	0.992	0.008	1
2390	29024	Doufám že ani tentokrát nezklame.	1	0.019	0.981	0
2391	35433	A umývat ty záhyby? děkuji nechci.	0	0.987	0.013	1
2392	32615	Starší  asi chápou obtížněji návod.	1	0.006	0.994	1
2393	35114	Tato vložka se po rozpojení vytrhla spolu s rukojetí.	1	0.003	0.997	1
2394	33987	Ale za ty prachy je dobrý.	0	0.989	0.011	1
2395	32583	Vetsi odpad - z nejakeho duvodu cuketa rupne podelne pak jsou nudle kratke.	1	0.006	0.994	1
2396	32080	Za dobrou cenu dobrá kvalita.	0	0.999	0.001	0
2397	35187	Místo 7 gr 8.	0	0.997	0.003	1
2398	34714	Trochu hlučnější napouštění a odčerpání vody (vzhledem k ostatní velmi dobré kultivovanosti).	1	0.013	0.987	1
2399	35672	Které jsou navíc nedostačující (používám kovovou prodlužovací z jiného neznačkového vysavače a pasuje).	1	0.011	0.989	1
2400	30259	Dětská pojistka proti zavření bubnu u vypnuté pračky.	1	0.010	0.990	0
2401	31431	Slušný poměr cena 'výkon'.	0	0.999	0.001	0
2402	35353	Dva filtry na vodu - nutnost dokupovat (ale lze pouzit i bez nich).	1	0.003	0.997	1
2403	35215	Snad bude mít úspornější provoz.	1	0.016	0.984	1
2404	34229	Musí se opatrně otevírat.	1	0.003	0.997	1
2405	35247	Že není v bílém provedení.	0	0.992	0.008	1
2406	32236	Dosti tichý (relativně samozřejmě).	0	0.999	0.001	0
2407	30145	Dobře filtruje jemný prach.	0	0.999	0.001	0
2408	30593	Vhodný pro dvě osoby.	0	0.995	0.005	0
2409	34805	Mixovací nerezový nástavec se ve své spodní části značně.	1	0.003	0.997	1
2410	30936	Espresso je výborné a créma kvalitní.	0	0.998	0.002	0
2411	35811	I když u lednic liebherr se většinou uvádí.	1	0.015	0.985	1
2412	34790	Vidět ji naživo v obchodě tak bych ji asi nechtěl.	1	0.010	0.990	1
2413	29671	Ale vše ukáže čas.	1	0.339	0.661	0
2414	32263	Horní plnění - otázka možná zvyku.	1	0.007	0.993	0
2415	29071	Výkyvná hlavice umožňuje se dostat pod nábytek atd.	1	0.007	0.993	0
2416	29783	Rychlá a snadná příprava.	0	0.999	0.001	0
2417	34677	V porovnání s předchozím kávovarem krups.	0	0.992	0.008	1
2418	31873	Mozna kombinace parnich voleb k prac.	0	0.998	0.002	0
2419	33300	Vysavač se opravdu hodně často převrací :-(.	1	0.055	0.945	1
2420	33327	Některé programy jsou hodně dlouhé.	1	0.007	0.993	1
2421	35125	Čištění celého sběrného koše je komplikované.	1	0.003	0.997	1
2422	33551	Při jeho sacím výkonu se musíte do toho trou opřít a tím  pádem se trochu prohýbají.	1	0.003	0.997	1
2423	29717	Funkce čištění filtru (vzduchem).	0	0.998	0.002	0
2424	34319	První se po pár měsících používání spálil.	1	0.017	0.983	1
2425	32882	Standardni davky kavy jsou nadefinovane min.	0	0.996	0.004	1
2426	32385	Cena originálních protiprachových sáčků.	1	0.009	0.991	1
2427	35749	Negativa jsem zatím nenašel.	1	0.014	0.986	1
2428	31035	Průměrně prostorná - jako ledničky této kategorie.	0	0.999	0.001	0
2429	34569	Zatím používám vysavač krátkou dobu.	0	0.988	0.012	1
2430	30521	Kterou někteří uživatelé zmiňovali.	1	0.008	0.992	0
2431	30579	Velký zásobník na kávu a velká kapacita vodní nádržky.	0	0.999	0.001	0
2432	35503	Výdechy lednice jsou na stranách lednice - nepěkná šedá plastová mřížka po obou stranách.	1	0.004	0.996	1
2433	35743	V nádobce na prací prostředek nebo aviváž zůstává voda.	1	0.005	0.995	1
2434	30569	Abych měl dvě mísy a metly).	1	0.065	0.935	0
2435	33637	Vysavač je příliš těžký.	0	0.994	0.006	1
2436	35833	Stává se tak převážně po prvotní uvedení do provozu a při využívání super chlazení / mražení.	0	0.995	0.005	1
2437	29669	Oproti 8 let staré lg (která dělala kraval už jako nová) je úplně ticha.	0	0.993	0.007	0
2438	33736	Otočná mísa i stojan jsou z velmi slabého plastu.	1	0.003	0.997	1
2439	32483	Český je na webu a má 45 stran.	1	0.408	0.592	1
2440	31597	Ci boha neviem kvoli vykonu vysavat neodtrhnem hubicu od koberca super.	0	0.996	0.004	0
2441	30635	A doufejme už nikdy více (první typ trpěl jak poskakováním při odstředění při nemožnosti jeho bližším nastavení.	1	0.010	0.990	0
2442	35927	Když srovnám s předchozí pračkou je rozdíl veliký.	1	0.097	0.903	1
2443	29853	Pro nás vyhovující velikost.	0	0.999	0.001	0
2444	31182	Zvládne ořechy na mouku i mandlové máslo jsem zkoušela.	0	0.998	0.002	0
2445	31161	Velmi pěkná a velká lednice za super peníze.	0	0.999	0.001	0
2446	29974	Odladěná a poměrně jednoduchá elektronika/obsluha.	0	0.999	0.001	0
2447	31137	Presovač používám zatím krátkou dobu.	0	0.963	0.037	0
2448	34086	I po 8 praní je cítit technický zápach z mokrého prádla.	1	0.003	0.997	1
2449	35351	Je hodně vysoká (je nutno s tím počítat).	1	0.053	0.947	1
2450	34602	Nevýhodou jsou umělohmotné převody.	0	0.997	0.003	1
2451	28792	Pro svůj účel splňuje očekávání.	0	0.999	0.001	0
2452	32122	Rychlá a snadná údržba.	0	0.999	0.001	0
2453	32464	Při práci smrdí (asi se něco vypaluje.	1	0.008	0.992	1
2454	29249	Usuší prádlo za přijatelný čas.	0	0.990	0.010	0
2455	32925	Výparník je ohnutý plech.	1	0.003	0.997	1
2456	29331	Ovšem za normální cenu.	0	0.989	0.011	0
2457	30397	Pročištění vodou mi nevadí.	1	0.017	0.983	0
2458	35487	Musí se s nimi opatrně zacházet.	1	0.003	0.997	1
2459	29546	Nejnižší model profesionální řady.	0	0.995	0.005	0
2460	31971	Vybrala jsem opravdu velmi dobře.	0	0.999	0.001	0
2461	32219	Perfektně sbírá psí chlupy.	0	0.999	0.001	0
2462	29515	Kompatibilita se sadou one+.	0	0.998	0.002	0
2463	31895	Snadno použitelný jednoduchá udržba.	0	0.999	0.001	0
2464	35434	Nkolikrat pri vytahovani surovin z lednice nam sklo malem vyklouzlo z lednice.	1	0.006	0.994	1
2465	34124	Proč se k lednici automaticky nedodávají jako příslušenství držáky na vejce.	1	0.005	0.995	1
2466	30231	Vše je v pořádku.	0	0.991	0.009	0
2467	35573	Přechod na provoz s hadicí chvilku trvá.	0	0.992	0.008	1
2468	30812	Konečně jsem našla ten pravý sekáček.	1	0.023	0.977	0
2469	33378	Ale za ten ušetřený čas to rozhodně stojí.	1	0.006	0.994	1
2470	33470	Chtěli jsme si udělat s manželem radost pod stromeček.	0	0.994	0.006	1
2471	34890	Pokud nechceme dlouze přemýšlet jaké funkce zadat.	1	0.016	0.984	1
2472	33370	Doplňování vody zezadu přístroje.	1	0.008	0.992	1
2473	33440	Ale to jednorazova záležitost při stěhování.	1	0.011	0.989	1
2474	30894	Vynikající chuť kávy ve srovnání s přístrojem nižší řady stejné značky (který jsem používala předtím).	0	0.999	0.001	0
2475	32597	Občas mu docela trvá.	1	0.004	0.996	1
2476	30598	Takže je vyprání prádlo prakticky suché.	0	0.995	0.005	0
2477	32360	Velký zásobník na prach.	0	0.998	0.002	0
2478	29417	Nastavíte úplně bez problému.	0	0.998	0.002	0
2479	29599	Na hladké povrchy dostatečný tah.	0	0.999	0.001	0
2480	29206	Programy je možné upravit na kratší dobu.	1	0.003	0.997	0
2481	31726	Madla pro otevírání lednice jsou nerez.	1	0.003	0.997	0
2482	29607	Volba mezi mletou kávou a zrnkovou.	0	0.999	0.001	0
2483	30239	Na displayi se ukazuje čas.	1	0.004	0.996	0
2484	32352	Potřebovala jsem chladničku s výškou 126cm.	0	0.998	0.002	0
2485	33650	Tak je doslova mokré a kape z něj.	0	0.915	0.085	1
2486	33621	Při vysávaní chlupatého koberce pak bolídost ruka.	1	0.005	0.995	1
2487	34352	Dolepil jsem gumové podložky - pak ok.	1	0.004	0.996	1
2488	33647	Že při vysávání nečistoty zametáte před sebou aniž by se vysály.	0	0.983	0.017	1
2489	29073	Pračku mám jen týden.	0	0.979	0.021	0
2490	31837	Šuplík na zeleninu je krásně veliký.	1	0.004	0.996	0
2491	31258	Stačí přejet vlhkou houbičkou a suchou utěrkou.	0	0.998	0.002	0
2492	30679	Jsme spokojeni a přístroj doporučujeme i ostatním.	0	0.997	0.003	0
2493	32872	Vše funguje a dobře.	0	0.999	0.001	1
2494	35943	Buď s ní nelze po koberci vůbec šoupat (ani po snížení výkonu vysavače) a nebo naopak jezdí bez známky přítlaku ke koberci.	1	0.075	0.925	1
2495	30484	Prostorna nemam co vytknout.	0	0.999	0.001	0
2496	29781	Možnost dokoupení prodloužené záruky.	0	0.995	0.005	0
2497	29520	Integrovaný filtr na vodu.	0	0.984	0.016	0
2498	29422	Není hluboká zabere malý prostor a kapacita je 5kg prádla.	0	0.997	0.003	0
2499	34960	Výrobek má jednu chybu.	1	0.009	0.991	1
2500	30428	Ze to pradlo neumi vyzehlit).	1	0.024	0.976	0
2501	28801	Celková spokojenost s firmou lg.	0	0.999	0.001	0
2502	29120	Ale je prostorná a vyhovuje nám.	0	0.997	0.003	0
2503	29423	Že i v tomhle mě vysavač nezklame.	0	0.988	0.012	0
2504	30733	Tak lze vysát do vody.	0	0.989	0.011	0
2505	33965	Vysácací hubice je dost k ničemu - ale pasuje na něj z jiných vysavačů a pak max spokojenost.	1	0.009	0.991	1
2506	30140	Cisteni je velice jednoduche.	0	0.997	0.003	0
2507	33196	Je trochu matoucí k nabízenému zboží připojit video o produktu.	1	0.003	0.997	1
2508	34324	Ale pro mě ok.	1	0.030	0.970	1
2509	33940	Kdž jsem prala jednotlivě jeden polštář.	0	0.987	0.013	1
2510	33525	Nesplňuje udané venkovní rozměry výrobcem - je menší (š i h).	1	0.004	0.996	1
2511	30265	Je tichý a dobře vypadá.	0	0.997	0.003	0
2512	35967	I na stupeň 1 tzn.	0	0.996	0.004	1
2513	29919	Takže ráno udělám koktejlik.	1	0.007	0.993	0
2514	32726	Mlýnek by mohl mít více možností nastavení.	1	0.003	0.997	1
2515	34605	Možná vhodná do velkých prostor kde zvuk kompresoru tolik neobtěžuje.	0	0.994	0.006	1
2516	33014	Že vysavač je tichý když je hlučná hubice při vysávání hlučnější.	0	0.997	0.003	1
2517	34438	Vzhldem k místu kde ta vůle je ale nehrozí její zvětšení.	1	0.274	0.726	1
2518	35971	Ale stačilo vyměnit hadici od staré pračky.	1	0.008	0.992	1
2519	34008	Ale to jsou malé věci.	1	0.020	0.980	1
2520	30438	Je to levná alternativa k sušičce.	0	0.996	0.004	0
2521	31121	Perfektni kafe kapučo samo a rychle.	0	0.999	0.001	0
2522	31723	Rychlé vyčištění po použití.	0	0.997	0.003	0
2523	34258	Spis na bezny rychlouklid.	0	0.999	0.001	1
2524	29058	Která chrání horní část od zašpinění.	0	0.804	0.196	0
2525	32144	Pro nenáročného spotřebitele naprosto dostatečná.	0	0.998	0.002	0
2526	29898	Mixér i s příslušenstvím nezabírá moc místa.	0	0.999	0.001	0
2527	34099	Bohužel výrobek došel nefunkční.	1	0.004	0.996	1
2528	35823	Mražáček by měl být pěvně uzavřen.	1	0.003	0.997	1
2529	33214	Trochu tužší vysouvání šuplíků v mrazáku.	1	0.003	0.997	1
2530	30127	Příprava je rychlá a jednoduchá.	0	0.999	0.001	0
2531	34911	Nevýhodou je hůře dostupná nádržka na tekutý prací prostředek a špatně viditelné označení  maximální hodnoty tekutého pracího.	1	0.005	0.995	1
2532	33687	Po tydnu provozu se musi nechat vymenit cely predni panel.	1	0.003	0.997	1
2533	30578	Člověk si může s přípravou kávy fakt hrát.	1	0.063	0.937	0
2534	33548	Jediná nevýhoda špatně řešené madlo na přenášení vysavače.	1	0.039	0.961	1
2535	32696	Pro jemnější sekání to zřejmě chce 1500w a víc.	1	0.006	0.994	1
2536	31480	Maly celkem lehky snadna obsluha.	0	0.999	0.001	0
2537	32114	Pračka solidně vykonává svou funkci.	0	0.999	0.001	0
2538	31796	Takže 5 let budu mít klid.	0	0.994	0.006	0
2539	28803	Solidní technické provedení metel.	0	0.999	0.001	0
2540	29713	Rychlý start z nuly do stavu připravenosti.	0	0.996	0.004	0
2541	34956	Nádoba na vodu není vyndávací.	1	0.132	0.868	1
2542	33437	Samozřejmě se nemůže rovnat s mixéry na smoothie.	1	0.022	0.978	1
2543	33579	Obtížnější změna otevírání dveří.	1	0.004	0.996	1
2544	28858	Takže nemusíte stále mixér kontrolovať.	1	0.115	0.885	0
2545	32209	Možnost ovlivnit výslednou chuť kávy.	0	0.999	0.001	0
2546	31682	Příznivá  cena v akci.	0	0.999	0.001	0
2547	29292	Co od produktu očekávám.	0	0.996	0.004	0
2548	32119	Nízká cena (30% ceny vitamixu).	0	0.998	0.002	0
2549	30052	Díky výhodné ceně jsem si přístroj pořídil i domů.	0	0.997	0.003	0
2550	34600	Zatím jsem nic nenašla.	1	0.004	0.996	1
2551	31818	Jednoduše nastavitelný mlýnek/množství kávy/vody.	0	0.999	0.001	0
2552	32223	Takže využívám hlavně metličky na bramborovou kaši a nastavec na mixování pro výrobu dětského pyré nebo koktejlů.	1	0.014	0.986	0
2553	31197	Což jsme kvůli nedostatku místa potřebovali.	0	0.997	0.003	0
2554	30683	Hustá a krémová pěna i ze sojové mléko :).	0	0.999	0.001	0
2555	29623	Lze nastavit čas-dobu praní!! takže pokud vím.	0	0.997	0.003	0
2556	30402	A i potom je aspoň teplá.	1	0.006	0.994	0
2557	34570	Dost hlučná při ždínání.	1	0.004	0.996	1
2558	33960	Děti lehce otlučou hračkami.	0	0.999	0.001	1
2559	35963	Horší ovladatelnost při změně délky sací hubice.	1	0.006	0.994	1
2560	30192	Chlupy na koberci od naseho psika zazivaji peklo s timhle vysavacem.	1	0.032	0.968	0
2561	31288	Jsem spokojená s nákupem a kvalitu zatím nemůžu posoudit.	0	0.998	0.002	0
2562	29574	Spolehlivá práce  nožů i při plném zatížení.	0	0.999	0.001	0
2563	29268	Hezký design-možnost volby nápojů-automat.	0	0.999	0.001	0
2564	32152	Za málo peněz vynikající.	0	0.999	0.001	0
2565	35267	Neumí pouze našlehané mléko.	0	0.992	0.008	1
2566	33155	Jinak bez dalsich zaporu.	1	0.006	0.994	1
2567	35631	Při vyšších otáčkách se pračka výrazně posunuje.	1	0.003	0.997	1
2568	34250	Nema navin na snuru (namota se kolem vysavace).	1	0.003	0.997	1
2569	29048	Dobrý poměr ceny a vybavení chladničky.	0	0.999	0.001	0
2570	31451	Což oceníte při skládání většího množství jogurtů :).	0	0.995	0.005	0
2571	29018	Váha - pračka se po usazení a vyrovnání ani nehne.	0	0.999	0.001	0
2572	35438	Který byl volně uložen a nikde se nedočtete jak ho máte do filtru dát.	0	0.962	0.038	1
2573	34490	Šuplík na ovoce a zeleninu se šoupe po dně.	0	0.997	0.003	1
2574	35445	Nic v tuto chvíli mě nenapadá.	1	0.005	0.995	1
2575	31540	Výrobek plně splnil naše očekávání.	0	0.999	0.001	0
2576	31825	Do dcery dostat nějaké ovoce byl problém.	1	0.005	0.995	0
2577	32873	Žádná odpověď na dotaz zadaný přes www.	1	0.035	0.965	1
2578	31996	Ma úsporu energie a+++.	0	0.999	0.001	0
2579	33199	Můj předchozí mixér se zcela rozpadl po dvou letech používání.	1	0.015	0.985	1
2580	34085	Hodně krátká tyč vysavače - při mých 175cm se musím dost ohýbat při vysávání.	1	0.004	0.996	1
2581	35308	Nemá regulaci na vysavači.	1	0.003	0.997	1
2582	35399	Takže se s ním koberec obtížně vysává (možná vada kusu anebo jsem jen zatím nepřišel na to.	1	0.006	0.994	1
2583	29230	Vyzkoušela jsem nutribulet  jsem spokojena.	0	0.996	0.004	0
2584	34350	Těžký do ruky-  oproti jiným.	0	0.989	0.011	1
2585	30466	Vaří opravdu výbornou kávu a co je hlavní lze nechat připravit nápoje do ikea skleničky 3dcl.	0	0.998	0.002	0
2586	33671	Ale když se otevře chladnička a pak se zavře a hned se chce opět otevřít.	1	0.006	0.994	1
2587	33232	Když vůbec vysaje hrubou nečistotu z rovného povrchu a to ještě nesmí být těžká.	1	0.007	0.993	1
2588	31757	Skvělý výkon - dvě rychlosti.	0	0.999	0.001	0
2589	29986	Společenské šaty vyprala jako při ručním praní.	0	0.990	0.010	0
2590	30677	Ekoprogramy a krátké praní.	0	0.998	0.002	0
2591	29376	Pěkně saje a nedělá kravál.	1	0.303	0.697	0
2592	30782	Dobrý poměr ceny a výkonu.	0	0.999	0.001	0
2593	30444	Součástí je i lopatka na přesných 7 g kávy :).	0	0.990	0.010	0
2594	29701	Málokdy je potřeba nechávat je doschnout.	1	0.009	0.991	0
2595	30770	Možnost přejít na ruční vysávání např.	0	0.999	0.001	0
2596	29128	Příjemné melodie na konci programu které upozorňují na ukončení praní.	0	0.999	0.001	0
2597	32210	Že je pak prádlo vlhčí.	1	0.009	0.991	0
2598	31096	A to jak u lednice.	1	0.024	0.976	0
2599	33174	Vzhledem k ceně bych očekával např.	1	0.016	0.984	1
2600	31524	Možnost nastavení množství a síly dělané kávy.	0	0.998	0.002	0
2601	32985	Občas je slyšet podivný zvuk ( praskání ).	1	0.003	0.997	1
2602	31557	Prádlo je čisté a dobře vyždímané.	0	0.999	0.001	0
2603	32672	Na to že už má vyšší otáčky.	1	0.005	0.995	1
2604	34338	Při nízké teplotě se špatně rozpouští prací prášek (polštářky) zůstavá na oblečení a je třeba vymáchat ještě jednou.	1	0.006	0.994	1
2605	32386	Malinko hlucnejsi ale jinak ok.	1	0.013	0.987	1
2606	32041	Který se pod výtokové hrdlo vejde je 85 mm.	1	0.013	0.987	0
2607	34557	Bylo by to praktičtější.	1	0.009	0.991	1
2608	35200	Přetahujeme se s lednicí.	1	0.015	0.985	1
2609	34875	O žádné nevím jsem spokojena.	0	0.994	0.006	1
2610	29008	Program se dá zastavit a přidat další prádlo.	0	0.868	0.132	0
2611	29190	Držák na stěnu pro vysavač i hubice.	1	0.065	0.935	0
2612	35377	V balení není součástí hubice na čištění čalounění.	1	0.004	0.996	1
2613	31810	Na 2 kávy dostačující.	0	0.998	0.002	0
2614	29315	Tichý s pěkným designem.	0	0.999	0.001	0
2615	34180	Je tam jen indikace nastaveného stupně chlazení.	1	0.004	0.996	1
2616	35085	Lepší by byl větší rozsah univerzálních programů.	1	0.003	0.997	1
2617	35595	Je tam nějaké pérování a jsou stále naplno otevřené.	1	0.104	0.896	1
2618	32442	Když chci sledovat průběh praní nebo máchání (např.	1	0.010	0.990	1
